-1.0,-1.0,1.0,-1.0,-0.9740535761607539,0.8742316378217319,-1.0
-0.9293703454915293,-0.9742432545286449,1.0,-1.0,-1.0,1.0,-1.0
-1.0,-1.0,0.9534743252708224,-1.0,-0.919487616746412,1.0,-0.9760150960162243
-0.9550321516736147,-1.0,0.8336616666263313,-1.0,-1.0,1.0,-0.9798849239852457
-0.9858310291569927,-0.9828408732390873,0.9085054076525003,-0.9702364724307198,-1.0,0.940786163956724,-1.0
-1.0,-1.0,0.8818074742795501,-0.9889126978415567,-0.9435481053440934,0.9342440989657539,-1.0
-1.0,-0.9609179534130531,0.8902807694330814,-0.8337014995802157,-1.0,1.0,-0.7695298112805609
-1.0,-1.0,0.9536208596784668,-0.9627908051051096,-0.9221126281299349,0.898864194349973,-0.977628440505745
-0.954634718801501,-1.0,1.0,-0.9510610893797785,-1.0,0.8679861909329517,-1.0
-0.9994265374672616,-1.0,1.0,-1.0,-1.0,0.99730230935579,-1.0
-1.0,-0.938314380307549,1.0,-0.976015818512796,-1.0,0.8397161474872995,-0.9565429452511547
-1.0,-0.870104525652884,1.0,-0.9369575972825918,-0.9671845946104378,1.0,-0.9752091768610237
-0.9815004597273735,-1.0,0.9472577058771158,-1.0,-0.9134294190137299,0.805981308983472,-0.8873083684970385
-1.0,-0.9141229302590773,0.9401952961582651,-1.0,-1.0,0.9549661526230504,-0.9148012470017631
-0.9834021073559029,-1.0,0.8644104499577863,-0.8098459290904823,-0.9340268864925662,0.9194643392833376,-1.0
-0.9729926595016142,-0.9773976730005288,1.0,-1.0,-0.9488482566021788,1.0,-0.9750959963575646
-0.9548757329566103,-1.0,1.0,-1.0,-1.0,1.0,-1.0
-1.0,-0.8932144011890449,0.874123849256634,-1.0,-0.8537076575555267,0.94802932309258,-0.977116691612249
-1.0,-0.9564602182710427,1.0,-0.9166356974695079,-1.0,1.0,-0.9475146676661143
-0.9012951221474484,-0.9305623803265117,1.0,-1.0,-0.8386768525217676,1.0,-0.9944432581217555
-1.0,-0.9848210205147164,1.0,-1.0,-0.8957427371563993,1.0,-1.0
-0.9907052335972705,-1.0,0.9962724606017344,-1.0,-0.887496722261664,0.8380027478164513,-1.0
-1.0,-0.9652043638210808,0.8968585838705823,-1.0,-0.911307274284614,0.9718180646667457,-0.9507916565113921
-0.9761948532639376,-0.9430396340591147,1.0,-0.905720840927788,-1.0,1.0,-0.9281447761022075
-1.0,-0.9985231726258941,0.8995326174834705,-0.9738640214610605,-1.0,0.958541771350071,-1.0
-1.0,-0.9469482806821945,1.0,-1.0,-0.8620851338398277,0.9321828032047152,-1.0
-1.0,-1.0,1.0,-0.9637915331747055,-1.0,1.0,-0.9048451324580369
-1.0,-1.0,0.9238701943097858,-1.0,-0.9195703318964197,0.9691277217686971,-0.8744314790720057
-1.0,-1.0,1.0,-0.967964691347545,-0.9609488880219814,1.0,-1.0
-0.9958120252390749,-0.9244001947142745,0.9523407156678304,-1.0,-1.0,1.0,-0.8969936095559015
-0.9452628956865752,-1.0,0.9390831273393485,-1.0,-0.8625863420615312,0.9865494925885854,-1.0
-0.9614659032893311,-0.9142802079516616,0.9165054344156233,-0.9002105827269881,-0.9437072730759074,0.879492143987082,-0.9051326353026883
-0.8922222265534644,-0.9113922227961229,1.0,-0.9843569919191361,-1.0,1.0,-0.889916188195705
-0.968469561297349,-0.8404179540519493,1.0,-0.9873303787335358,-0.996898747033398,0.9775535457487461,-0.9646744879267768
-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
-0.9338776077901758,-1.0,0.9439100262248683,-0.997251959370711,-1.0,1.0,-0.9030278110095459
-1.0,-1.0,0.9036467740733829,-1.0,-1.0,0.9321314232576866,-0.8716665733128359
-0.8388271929159689,-0.9935045589990963,0.9451374037623712,-0.9080750700519805,-1.0,0.9376095070901703,-1.0
-1.0,-1.0,1.0,-0.9887632191009426,-0.9790063230180023,0.9800308291039515,-1.0
-0.9844101928294176,-1.0,0.9251716984491883,-0.9993858110428719,-0.8782180165135901,1.0,-0.8730659766893704
-0.9843361585165675,-0.9221266053795254,0.86805646413135,-1.0,-1.0,1.0,-0.9758812211988503
-0.9778646905272415,-0.9749900411861017,1.0,-1.0,-0.9560264277937207,1.0,-0.9275838621746446
-0.9632992910027653,-0.9223783995042801,1.0,-0.9454647992502654,-0.9293348701218871,1.0,-0.9187886579842607
-1.0,-0.9958518093970817,0.9978735806136118,-0.9793423764139304,-0.995232661551537,0.9979707373634675,-1.0
-0.9670598649262014,-0.895978650598743,0.9990459607122141,-1.0,-1.0,0.9306771235673038,-0.8751888384479289
-0.9442462635021655,-1.0,0.9763166477132486,-1.0,-1.0,0.9039406650144372,-1.0
-1.0,-1.0,1.0,-0.9168912256377667,-1.0,0.9917432396010584,-0.9756173291440794
-0.9718065444648558,-1.0,0.9594957785749384,-0.9350398000306962,-0.9101236481870973,1.0,-1.0
-1.0,-0.9960045357531465,1.0,-1.0,-0.9556379486731598,1.0,-0.9266745669805944
-1.0,-1.0,0.8951945755697663,-0.9954871162727043,-1.0,0.9821202726365702,-0.9558630427844411
-1.0,-0.9287866217888398,1.0,-1.0,-1.0,1.0,-0.9452477078344569
-0.9583035651006159,-0.8946117158076706,0.9108751701512892,-1.0,-1.0,1.0,-0.961529581363446
-1.0,-1.0,1.0,-0.9848766329311044,-1.0,0.9855943560916407,-1.0
-0.9945598952818695,-1.0,0.9111217767573377,-1.0,-1.0,0.8752756250083744,-1.0
-0.9296742346733462,-1.0,0.8492526842660062,-0.9641090139167499,-0.9890671356364467,1.0,-1.0
-0.9473241750399537,-1.0,0.9864114549020624,-1.0,-1.0,0.9206920660394723,-1.0
-0.9902835955868359,-1.0,1.0,-0.9549601400572205,-1.0,1.0,-1.0
-1.0,-0.8800819779833956,1.0,-1.0,-1.0,1.0,-1.0
-0.8823110728251711,-1.0,1.0,-0.9349424784612136,-1.0,1.0,-0.8977525477945978
-1.0,-0.8748994648677346,0.9270538752928895,-0.8129434280477152,-1.0,0.9417590842013632,-0.9924630252324814
-1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.8668037134795119
